,Unnamed: 0,AdrActCnt,CapMVRVCur,HashRate,PriceUSD,times,OneDayReturn,NextDayReturn,return,b(t),P(b)
458,1917,177264.0,1.34178719837111,48534.0160280367,450.02838573933406,2014-04-04,-0.00013844082924219236,0.025610403472852816,-0.00013844082924208134,-1.0,0.45065650148242276
459,1918,151868.0,1.3811424531623302,47539.474636380306,461.553794272355,2014-04-05,0.025610403472852816,-0.005948059023791696,0.025610403472852594,1.0,0.5493434985175772
460,1919,185666.0,1.3728708492158601,45936.198326456,458.80844506136805,2014-04-06,-0.005948059023791696,-0.021138523970618658,-0.005948059023791585,-1.0,0.45065650148242276
461,1920,159482.0,1.3446110626804098,45936.198326456,449.10991174751604,2014-04-07,-0.021138523970618658,0.00905937254351752,-0.02113852397061866,-1.0,0.45065650148242276
462,1921,166019.0,1.3578017359511398,40764.5733493053,453.17856575102303,2014-04-08,0.00905937254351752,-0.02063859853788952,0.009059372543517519,1.0,0.5493434985175772
463,1922,176284.0,1.32974869918357,48978.3306659564,443.825595266511,2014-04-09,-0.02063859853788952,-0.17240987335220914,-0.02063859853788974,-1.0,0.45065650148242276
464,1923,185474.0,1.10666235879635,47153.0512622562,367.305680596143,2014-04-10,-0.17240987335220914,0.15107873063355415,-0.17240987335220914,-1.0,0.45065650148242276
465,1924,166924.0,1.27677559378584,51412.0365375568,422.797756575102,2014-04-11,0.15107873063355415,0.003333089987135773,0.15107873063355415,1.0,0.5493434985175772
466,1925,131975.0,1.2813478370529199,48978.3306659564,424.206979544126,2014-04-12,0.003333089987135773,-0.01852573354387144,0.0033330899871357733,1.0,0.5493434985175772
467,1926,172422.0,1.2577785886641202,56887.8747486575,416.348234073641,2014-04-13,-0.01852573354387144,0.10796275262870103,-0.018525733543871437,-1.0,0.45065650148242276
468,1927,183076.0,1.3929816627484302,58713.154152357696,461.29833547632995,2014-04-14,0.10796275262870103,0.13208309752602698,0.10796275262870103,1.0,0.5493434985175772
469,1928,201397.0,1.57479051139131,55366.8085789073,522.228048509644,2014-04-15,0.13208309752602698,0.015443223130612969,0.1320830975260272,1.0,0.5493434985175772
470,1929,182765.0,1.59225996569114,48369.9041980563,530.292932787843,2014-04-16,0.015443223130612969,-0.0570313329319525,0.01544322313061297,1.0,0.5493434985175772
471,1930,159399.0,1.50015577927782,53376.5546672988,500.049619986558,2014-04-17,-0.0570313329319525,-0.03298297299157105,-0.057031332931952505,-1.0,0.45065650148242276
472,1931,147495.0,1.4520906059385201,55507.2239702395,483.55649687609593,2014-04-18,-0.03298297299157105,0.04242502498397949,-0.03298297299157116,-1.0,0.45065650148242276
473,1932,140534.0,1.51316929879043,55160.3038204255,504.07139333723,2014-04-19,0.04242502498397949,-0.00526589128041477,0.04242502498397971,1.0,0.5493434985175772
474,1933,162905.0,1.5060515812048,61751.7866668914,501.41700818234904,2014-04-20,-0.00526589128041477,-0.007198962485393534,-0.0052658912804146585,-1.0,0.45065650148242276
